station,time,mooring_site_desc,air_temperature,air_temperature_qc,barometric_pressure,barometric_pressure_qc,wind_gust,wind_gust_qc,wind_speed,wind_speed_qc,wind_direction,wind_direction_qc,wind_2_gust,wind_2_gust_qc,wind_2_speed,wind_2_speed_qc,wind_2_direction,wind_2_direction_qc,visibility,visibility_qc,longitude,latitude,depth
,UTC,,celsius,1,millibars,1,m/s,1,m/s,1,degrees_true,1,m/s,1,m/s,1,degrees_true,1,meters,1,degrees_east,degrees_north,m
F01,2023-08-17T05:10:00Z,Penobscot Bay,16.72,0,1016.21643,0,0.745,39,0.466,39,311.4,39,0.962,0,0.693,0,78.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T05:20:00Z,Penobscot Bay,16.76,0,1016.21643,0,1.098,39,0.402,39,309.2,39,1.252,0,0.676,0,62.29,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T05:30:00Z,Penobscot Bay,16.81,0,1016.21643,0,1.411,39,1.105,39,312.5,39,1.438,0,1.209,0,47.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T05:40:00Z,Penobscot Bay,16.85,0,1016.21643,0,1.372,39,1.133,39,314.4,39,1.494,0,1.228,0,51.12,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T05:50:00Z,Penobscot Bay,16.89,0,1016.21643,0,1.96,39,1.478,39,309.7,39,2.07,0,1.592,0,70.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T06:00:00Z,Penobscot Bay,16.95,0,1016.09644,0,1.529,39,1.001,39,324.9,39,1.604,0,1.11,0,50.19,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T06:10:00Z,Penobscot Bay,17.05,0,1016.0364,0,1.137,39,0.799,39,327.0,39,1.268,0,0.97,0,80.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T06:20:00Z,Penobscot Bay,17.09,0,1016.0364,0,1.254,39,0.391,39,325.9,39,1.3,0,0.634,0,57.53,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T06:30:00Z,Penobscot Bay,17.22,0,1016.09644,0,2.901,39,2.144,39,320.1,39,2.954,0,2.213,0,61.13,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T06:40:00Z,Penobscot Bay,17.21,0,1016.09644,0,3.214,39,2.796,39,308.5,39,3.312,0,2.872,0,65.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T06:50:00Z,Penobscot Bay,17.26,0,1016.09644,0,3.214,39,2.72,39,311.1,39,3.294,0,2.793,0,71.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T07:00:00Z,Penobscot Bay,17.28,0,1016.09644,0,2.901,39,2.555,39,308.7,39,3.026,0,2.64,0,70.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T07:10:00Z,Penobscot Bay,17.29,0,1016.09644,0,2.705,39,2.077,39,312.7,39,2.842,0,2.154,0,66.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T07:20:00Z,Penobscot Bay,17.27,0,1016.09644,0,1.999,39,1.454,39,319.5,39,2.174,0,1.563,0,77.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T07:30:00Z,Penobscot Bay,17.31,0,1016.21643,0,3.293,39,1.879,39,330.0,39,3.488,0,1.998,0,101.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T07:40:00Z,Penobscot Bay,17.16,0,1016.3365,0,3.175,39,2.664,39,326.4,39,3.452,0,2.767,0,99.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T07:50:00Z,Penobscot Bay,17.11,0,1016.3365,0,2.94,39,2.293,39,330.2,39,3.03,0,2.371,0,93.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T08:00:00Z,Penobscot Bay,17.13,0,1016.3965,0,3.41,39,2.481,39,322.8,39,3.514,0,2.57,0,93.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T08:10:00Z,Penobscot Bay,17.19,0,1016.4565,0,3.685,39,3.196,39,323.6,39,3.848,0,3.287,0,93.4,0,2857.6055,0,-68.99635,44.05597,-3.0
F01,2023-08-17T08:20:00Z,Penobscot Bay,17.08,0,1016.4565,0,3.763,39,2.988,39,326.6,39,3.774,0,3.09,0,99.0,0,1916.9006,0,-68.99635,44.05597,-3.0
F01,2023-08-17T08:30:00Z,Penobscot Bay,16.91,0,1016.4565,0,3.528,39,2.997,39,326.6,39,3.626,0,3.09,0,96.1,0,2421.4932,0,-68.99635,44.05597,-3.0
F01,2023-08-17T08:40:00Z,Penobscot Bay,16.8,0,1016.3965,0,3.881,39,3.23,39,330.5,39,4.226,0,3.329,0,96.9,0,1507.2194,0,-68.99635,44.05597,-3.0
F01,2023-08-17T08:50:00Z,Penobscot Bay,16.67,0,1016.3965,0,4.077,39,3.499,39,324.4,39,4.162,0,3.621,0,99.2,0,1101.1423,0,-68.99635,44.05597,-3.0
F01,2023-08-17T09:00:00Z,Penobscot Bay,16.67,0,1016.4565,0,4.077,39,3.461,39,326.8,39,4.188,0,3.576,0,100.3,0,1003.82806,0,-68.99635,44.05597,-3.0
F01,2023-08-17T09:10:00Z,Penobscot Bay,16.76,0,1016.51654,0,4.547,39,3.79,39,323.0,39,4.574,0,3.883,0,98.9,0,1021.84924,0,-68.99635,44.05597,-3.0
F01,2023-08-17T09:20:00Z,Penobscot Bay,16.81,0,1016.63654,0,4.626,39,3.876,39,321.0,39,4.776,0,3.979,0,100.7,0,843.1994,0,-68.99635,44.05597,-3.0
F01,2023-08-17T09:30:00Z,Penobscot Bay,16.69,0,1016.7566,0,4.508,39,3.815,39,313.0,39,4.684,0,3.945,0,93.3,0,1789.551,0,-68.99635,44.05597,-3.0
F01,2023-08-17T09:40:00Z,Penobscot Bay,16.67,0,1016.8166,0,4.194,39,3.537,39,313.8,39,4.428,0,3.668,0,92.2,0,1679.0211,0,-68.99635,44.05597,-3.0
F01,2023-08-17T09:50:00Z,Penobscot Bay,16.64,0,1016.9366,0,4.39,39,3.757,39,319.3,39,4.482,0,3.862,0,95.1,0,789.7366,0,-68.99635,44.05597,-3.0
F01,2023-08-17T10:00:00Z,Penobscot Bay,16.48,0,1017.05664,0,4.234,39,3.691,39,303.7,39,4.486,0,3.862,0,86.4,0,1101.1423,0,-68.99635,44.05597,-3.0
F01,2023-08-17T10:10:00Z,Penobscot Bay,16.3,0,1017.11664,0,3.606,39,3.064,39,295.7,39,3.692,0,3.211,0,76.8,0,1876.0526,0,-68.99635,44.05597,-3.0
F01,2023-08-17T10:20:00Z,Penobscot Bay,16.38,0,1017.11664,0,3.724,39,3.035,39,19.3,39,3.29,0,2.834,0,86.6,0,2920.0789,0,-68.99635,44.05597,-3.0
F01,2023-08-17T10:30:00Z,Penobscot Bay,16.41,0,1017.11664,0,3.802,39,3.239,39,29.04,39,3.426,0,2.956,0,82.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T10:40:00Z,Penobscot Bay,16.48,0,1017.2367,0,3.293,39,2.731,39,19.5,39,3.05,0,2.578,0,83.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T10:50:00Z,Penobscot Bay,16.54,0,1017.3567,0,2.783,39,2.187,39,351.352,39,2.904,0,2.196,0,74.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T11:00:00Z,Penobscot Bay,16.59,0,1017.47675,0,2.901,39,2.229,39,24.85,39,2.626,0,2.098,0,78.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T11:10:00Z,Penobscot Bay,16.64,0,1017.53674,0,2.979,39,2.54,39,15.66,39,2.744,0,2.356,0,65.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T11:20:00Z,Penobscot Bay,16.74,0,1017.53674,0,3.097,39,2.622,39,90.9,39,2.872,0,2.522,0,76.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T11:30:00Z,Penobscot Bay,16.81,0,1017.59674,0,2.705,39,2.306,39,97.2,39,2.648,0,2.279,0,80.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T11:40:00Z,Penobscot Bay,16.91,0,1017.6568,0,2.744,39,2.196,39,109.7,39,2.648,0,2.185,0,80.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T11:50:00Z,Penobscot Bay,16.94,0,1017.6568,0,2.587,39,2.139,39,28.08,39,2.36,0,2.024,0,74.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T12:00:00Z,Penobscot Bay,16.98,0,1017.6568,0,2.47,39,1.907,39,299.8,39,2.384,0,1.987,0,75.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T12:10:00Z,Penobscot Bay,17.06,0,1017.59674,0,1.686,39,1.398,39,235.8,39,1.92,0,1.521,0,86.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T12:20:00Z,Penobscot Bay,17.15,0,1017.6568,0,1.607,39,1.315,39,224.4,39,1.774,0,1.464,0,77.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T12:30:00Z,Penobscot Bay,17.15,0,1017.7168,0,1.49,39,1.109,39,190.7,39,1.636,0,1.246,0,79.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T12:40:00Z,Penobscot Bay,17.19,0,1017.6568,0,1.176,39,0.748,39,228.7,39,1.344,0,0.928,0,74.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T12:50:00Z,Penobscot Bay,17.3,0,1017.6568,0,1.686,39,1.226,39,152.0,39,1.846,0,1.3,0,95.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T13:00:00Z,Penobscot Bay,17.5,0,1017.59674,0,2.274,39,1.504,39,153.0,39,2.278,0,1.531,0,115.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T13:10:00Z,Penobscot Bay,17.59,0,1017.53674,0,4.861,39,3.228,39,159.8,39,4.576,0,3.143,0,112.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T13:20:00Z,Penobscot Bay,17.11,0,1017.53674,0,4.861,39,4.258,39,160.6,39,4.65,0,4.09,0,108.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T13:30:00Z,Penobscot Bay,16.81,0,1017.53674,0,4.351,39,3.523,39,158.7,39,4.166,0,3.402,0,97.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T13:40:00Z,Penobscot Bay,16.83,0,1017.47675,0,4.038,39,3.578,39,155.6,39,3.89,0,3.435,0,94.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T13:50:00Z,Penobscot Bay,16.88,0,1017.53674,0,4.038,39,3.589,39,154.6,39,3.906,0,3.451,0,98.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T14:00:00Z,Penobscot Bay,16.85,0,1017.53674,0,4.469,39,3.789,39,153.8,39,4.12,0,3.633,0,101.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T14:10:00Z,Penobscot Bay,16.9,0,1017.53674,0,4.234,39,3.536,39,150.7,39,4.07,0,3.396,0,99.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T14:20:00Z,Penobscot Bay,17.15,0,1017.53674,0,4.194,39,3.649,39,150.4,39,3.936,0,3.51,0,106.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T14:30:00Z,Penobscot Bay,17.32,0,1017.41675,0,3.998,39,3.294,39,151.6,39,3.902,0,3.162,0,103.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T14:40:00Z,Penobscot Bay,17.27,0,1017.2967,0,4.822,39,3.952,39,154.3,39,4.634,0,3.77,0,105.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T14:50:00Z,Penobscot Bay,17.28,0,1017.2367,0,4.469,39,3.775,39,154.7,39,4.208,0,3.595,0,103.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T15:00:00Z,Penobscot Bay,17.35,0,1017.17664,0,4.39,39,3.622,39,158.8,39,4.12,0,3.453,0,103.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T15:10:00Z,Penobscot Bay,17.39,0,1017.11664,0,4.312,39,3.621,39,165.5,39,4.148,0,3.469,0,105.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T15:20:00Z,Penobscot Bay,17.29,0,1017.05664,0,3.881,39,3.292,39,193.1,39,4.024,0,3.25,0,103.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T15:30:00Z,Penobscot Bay,17.35,0,1016.99664,0,5.645,39,4.452,39,239.6,39,5.716,0,4.404,0,110.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T15:40:00Z,Penobscot Bay,17.37,0,1016.8766,0,5.762,39,5.037,39,236.7,39,5.86,0,4.937,0,107.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T15:50:00Z,Penobscot Bay,17.34,0,1016.8166,0,5.919,39,5.155,39,232.5,39,5.826,0,5.059,0,102.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T16:00:00Z,Penobscot Bay,17.43,0,1016.8166,0,6.037,39,5.115,39,263.5,39,6.072,0,5.139,0,99.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T16:10:00Z,Penobscot Bay,17.46,0,1016.8166,0,5.566,39,4.839,39,234.7,39,5.546,0,4.764,0,103.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T16:20:00Z,Penobscot Bay,17.47,0,1016.7566,0,5.331,39,4.578,39,235.2,39,5.418,0,4.513,0,104.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T16:30:00Z,Penobscot Bay,17.52,0,1016.69653,0,5.331,39,4.418,39,235.8,39,5.378,0,4.361,0,104.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T16:40:00Z,Penobscot Bay,17.61,0,1016.63654,0,5.802,39,4.626,39,239.9,39,5.932,0,4.566,0,101.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T16:50:00Z,Penobscot Bay,17.62,0,1016.57654,0,5.684,39,4.754,39,210.6,39,5.83,0,4.617,0,100.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T17:00:00Z,Penobscot Bay,17.8,0,1016.51654,0,5.449,39,4.476,39,187.8,39,5.368,0,4.315,0,103.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T17:10:00Z,Penobscot Bay,17.69,0,1016.4565,0,5.645,39,4.693,39,267.2,39,5.452,0,4.685,0,97.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T17:20:00Z,Penobscot Bay,17.98,0,1016.3965,0,6.076,39,4.769,39,152.6,39,5.378,0,4.489,0,112.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T17:30:00Z,Penobscot Bay,17.94,0,1016.3365,0,5.37,39,4.775,39,112.1,39,5.038,0,4.4,0,117.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T17:40:00Z,Penobscot Bay,17.72,0,1016.3365,0,5.41,39,4.551,39,66.7,39,4.772,0,4.108,0,116.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T17:50:00Z,Penobscot Bay,17.73,0,1016.3965,0,5.096,39,4.387,39,199.9,39,4.968,0,4.183,0,107.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T18:00:00Z,Penobscot Bay,17.63,0,1016.3965,0,5.018,39,4.237,39,278.7,39,5.046,0,4.302,0,95.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T18:10:00Z,Penobscot Bay,17.54,0,1016.3365,0,4.508,39,3.856,39,297.2,39,4.562,0,3.982,0,87.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T18:20:00Z,Penobscot Bay,17.44,0,1016.2764,0,4.43,39,3.803,39,299.7,39,4.64,0,3.94,0,90.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T18:30:00Z,Penobscot Bay,17.37,0,1016.2764,0,4.234,39,3.621,39,302.2,39,4.366,0,3.741,0,90.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T18:40:00Z,Penobscot Bay,17.38,0,1016.21643,0,4.273,39,3.581,39,299.8,39,4.388,0,3.681,0,82.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T18:50:00Z,Penobscot Bay,17.41,0,1016.21643,0,4.39,39,3.834,39,300.6,39,4.558,0,3.944,0,88.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T19:00:00Z,Penobscot Bay,17.46,0,1016.09644,0,4.508,39,3.966,39,305.7,39,4.636,0,4.067,0,89.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T19:10:00Z,Penobscot Bay,17.46,0,1015.9764,0,5.018,39,4.277,39,307.4,39,5.284,0,4.403,0,93.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T19:20:00Z,Penobscot Bay,17.44,0,1016.0364,0,4.939,39,4.137,39,306.7,39,5.038,0,4.278,0,98.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T19:30:00Z,Penobscot Bay,17.41,0,1016.0364,0,4.939,39,4.255,39,304.0,39,5.218,0,4.384,0,100.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T19:40:00Z,Penobscot Bay,17.38,0,1016.0364,0,4.978,39,4.113,39,313.5,39,5.206,0,4.227,0,105.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T19:50:00Z,Penobscot Bay,17.35,0,1016.15643,0,4.626,39,3.448,39,318.2,39,4.654,0,3.565,0,105.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-17T20:00:00Z,Penobscot Bay,17.19,0,1016.09644,0,4.665,39,3.887,39,319.3,39,4.85,0,4.008,0,105.3,0,2995.7678,0,-68.99635,44.05597,-3.0
F01,2023-08-17T20:10:00Z,Penobscot Bay,17.14,0,1016.09644,0,4.194,39,3.355,39,319.1,39,4.364,0,3.457,0,105.1,0,2918.8774,0,-68.99635,44.05597,-3.0
F01,2023-08-17T20:20:00Z,Penobscot Bay,17.17,0,1016.09644,0,3.724,39,3.14,39,313.5,39,3.864,0,3.258,0,95.3,0,1891.6709,0,-68.99635,44.05597,-3.0
F01,2023-08-17T20:30:00Z,Penobscot Bay,17.22,0,1015.9764,0,3.998,39,3.097,39,296.8,39,4.096,0,3.227,0,83.9,0,2071.8826,0,-68.99635,44.05597,-3.0
F01,2023-08-17T20:40:00Z,Penobscot Bay,17.33,0,1015.7363,0,4.39,39,3.651,39,298.9,39,4.69,0,3.776,0,81.2,0,2512.8005,0,-68.99635,44.05597,-3.0
F01,2023-08-17T20:50:00Z,Penobscot Bay,17.43,0,1015.7963,0,4.077,39,3.326,39,330.5,39,3.922,0,3.316,0,90.1,0,2593.2952,0,-68.99635,44.05597,-3.0
F01,2023-08-17T21:00:00Z,Penobscot Bay,17.44,0,1015.7963,0,4.665,39,3.888,39,59.52,39,4.258,0,3.531,0,113.6,0,2953.7185,0,-68.99635,44.05597,-3.0
F01,2023-08-17T21:10:00Z,Penobscot Bay,17.47,0,1015.7363,0,4.743,39,3.863,39,56.95,39,4.402,0,3.534,0,111.9,0,1903.685,0,-68.99635,44.05597,-3.0
F01,2023-08-17T21:20:00Z,Penobscot Bay,17.42,0,1015.7363,0,4.743,39,3.766,39,344.393,39,4.346,0,3.704,0,97.7,0,2005.805,0,-68.99635,44.05597,-3.0
F01,2023-08-17T21:30:00Z,Penobscot Bay,17.37,0,1015.67633,0,4.116,39,3.512,39,311.5,39,4.322,0,3.637,0,92.5,0,2687.0051,0,-68.99635,44.05597,-3.0
F01,2023-08-17T21:40:00Z,Penobscot Bay,17.3,0,1015.5563,0,4.273,39,3.648,39,299.8,39,4.47,0,3.793,0,95.0,0,2106.7236,0,-68.99635,44.05597,-3.0
F01,2023-08-17T21:50:00Z,Penobscot Bay,17.21,0,1015.5563,0,3.998,39,3.198,39,304.1,39,4.188,0,3.367,0,95.7,0,2902.0579,0,-68.99635,44.05597,-3.0
F01,2023-08-17T22:00:00Z,Penobscot Bay,17.14,0,1015.3762,0,4.351,39,3.457,39,297.8,39,4.558,0,3.635,0,89.2,0,1730.6819,0,-68.99635,44.05597,-3.0
F01,2023-08-17T22:10:00Z,Penobscot Bay,17.08,0,1015.1962,0,4.351,39,3.553,39,255.4,39,4.392,0,3.685,0,83.2,0,1556.4772,0,-68.99635,44.05597,-3.0
F01,2023-08-17T22:20:00Z,Penobscot Bay,17.08,0,1015.0762,0,4.547,39,3.836,39,159.3,39,4.538,0,3.8,0,97.3,0,1418.315,0,-68.99635,44.05597,-3.0
F01,2023-08-17T22:30:00Z,Penobscot Bay,17.06,0,1014.9562,0,3.959,39,2.997,39,296.0,39,4.146,0,3.154,0,81.6,0,1513.2264,0,-68.99635,44.05597,-3.0
F01,2023-08-17T22:40:00Z,Penobscot Bay,17.18,0,1014.8961,0,3.685,39,2.733,39,290.7,39,3.998,0,2.942,0,72.8,0,1091.5311,0,-68.99635,44.05597,-3.0
F01,2023-08-17T22:50:00Z,Penobscot Bay,17.19,0,1014.8361,0,4.273,39,3.502,39,265.3,39,4.578,0,3.623,0,77.8,0,712.96643,0,-68.99635,44.05597,-3.0
F01,2023-08-17T23:00:00Z,Penobscot Bay,17.14,0,1014.8961,0,3.842,39,3.057,39,255.6,39,4.01,0,3.167,0,83.3,0,726.54236,0,-68.99635,44.05597,-3.0
F01,2023-08-17T23:10:00Z,Penobscot Bay,17.1,0,1014.8361,0,3.332,39,2.74,39,253.4,39,3.484,0,2.783,0,90.4,0,758.8603,0,-68.99635,44.05597,-3.0
F01,2023-08-17T23:20:00Z,Penobscot Bay,17.1,0,1014.7761,0,3.763,39,2.893,39,191.9,39,3.626,0,2.906,0,95.8,0,896.78235,0,-68.99635,44.05597,-3.0
F01,2023-08-17T23:30:00Z,Penobscot Bay,17.04,0,1014.7761,0,3.606,39,2.871,39,213.1,39,3.62,0,2.908,0,99.8,0,2354.2144,0,-68.99635,44.05597,-3.0
F01,2023-08-17T23:40:00Z,Penobscot Bay,17.11,0,1014.65607,0,3.724,39,3.063,39,204.0,39,3.704,0,3.141,0,87.8,0,2635.3445,0,-68.99635,44.05597,-3.0
F01,2023-08-17T23:50:00Z,Penobscot Bay,17.12,0,1014.5361,0,3.489,39,2.998,39,201.8,39,3.62,0,3.111,0,75.8,0,2980.1494,0,-68.99635,44.05597,-3.0
F01,2023-08-18T00:00:00Z,Penobscot Bay,17.08,0,1014.5361,0,3.724,39,2.894,39,199.2,39,3.676,0,3.004,0,74.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T00:10:00Z,Penobscot Bay,17.09,0,1014.356,0,4.116,39,3.447,39,208.4,39,4.25,0,3.52,0,77.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T00:20:00Z,Penobscot Bay,17.11,0,1014.356,0,3.45,39,2.918,39,209.9,39,3.546,0,3.0,0,78.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T00:30:00Z,Penobscot Bay,17.1,0,1014.416,0,2.862,39,2.316,39,223.9,39,3.024,0,2.409,0,73.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T00:40:00Z,Penobscot Bay,17.08,0,1014.416,0,2.979,39,2.392,39,218.7,39,3.092,0,2.553,0,73.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T00:50:00Z,Penobscot Bay,16.99,0,1014.356,0,2.47,39,2.097,39,193.7,39,2.658,0,2.287,0,65.4,0,2995.7678,0,-68.99635,44.05597,-3.0
F01,2023-08-18T01:00:00Z,Penobscot Bay,16.97,0,1014.23596,0,2.587,39,2.169,39,173.2,39,2.738,0,2.353,0,65.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T01:10:00Z,Penobscot Bay,17.0,0,1014.23596,0,3.097,39,2.152,39,156.5,39,3.008,0,2.263,0,74.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T01:20:00Z,Penobscot Bay,16.92,0,1013.9959,0,3.489,39,2.706,39,150.9,39,3.496,0,2.655,0,88.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T01:30:00Z,Penobscot Bay,16.88,0,1014.11597,0,2.548,39,2.121,39,158.2,39,2.57,0,2.117,0,94.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-08-18T01:40:00Z,Penobscot Bay,16.7,0,1014.296,0,1.764,39,0.877,39,160.0,39,1.808,0,1.024,0,92.5,0,2650.963,0,-68.99635,44.05597,-3.0
F01,2023-08-18T01:50:00Z,Penobscot Bay,16.71,0,1014.11597,0,1.921,39,1.307,39,146.7,39,1.962,0,1.368,0,89.0,0,2737.4644,0,-68.99635,44.05597,-3.0
F01,2023-08-18T02:00:00Z,Penobscot Bay,16.75,0,1013.9359,0,2.078,39,1.589,39,146.5,39,2.088,0,1.618,0,84.0,0,2392.6594,0,-68.99635,44.05597,-3.0
F01,2023-08-18T02:10:00Z,Penobscot Bay,16.85,0,1013.63586,0,2.979,39,2.385,39,143.6,39,2.9,0,2.336,0,86.8,0,2813.1533,0,-68.99635,44.05597,-3.0
F01,2023-08-18T02:20:00Z,Penobscot Bay,17.05,0,1013.69586,0,3.254,39,2.554,39,146.3,39,3.138,0,2.498,0,95.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-08-18T02:30:00Z,Penobscot Bay,17.04,0,1013.5758,0,3.136,39,2.609,39,153.6,39,3.168,0,2.564,0,95.9,0,2923.683,0,-68.99635,44.05597,-3.0
F01,2023-08-18T02:40:00Z,Penobscot Bay,16.99,0,1013.3958,0,2.587,39,2.211,39,160.0,39,2.854,0,2.281,0,79.6,0,2326.5818,0,-68.99635,44.05597,-3.0
F01,2023-08-18T02:50:00Z,Penobscot Bay,16.98,0,1013.27576,0,2.509,39,2.097,39,153.4,39,2.598,0,2.109,0,80.4,0,955.0508,0,-68.99635,44.05597,-3.0
F01,2023-08-18T03:00:00Z,Penobscot Bay,16.87,0,1013.27576,0,2.548,39,1.817,39,165.8,39,2.564,0,1.868,0,87.0,0,678.9665,0,-68.99635,44.05597,-3.0
F01,2023-08-18T03:10:00Z,Penobscot Bay,16.78,0,1013.21576,0,2.862,39,1.822,39,178.6,39,2.806,0,1.9,0,99.9,0,648.9312,0,-68.99635,44.05597,-3.0
F01,2023-08-18T03:20:00Z,Penobscot Bay,16.84,0,1012.91565,0,4.116,39,3.408,39,215.0,39,4.41,0,3.547,0,94.9,0,420.54294,0,-68.99635,44.05597,-3.0
F01,2023-08-18T03:30:00Z,Penobscot Bay,16.83,0,1012.91565,0,4.39,39,3.777,39,230.5,39,4.664,0,3.986,0,98.9,0,447.09412,0,-68.99635,44.05597,-3.0
F01,2023-08-18T03:40:00Z,Penobscot Bay,16.76,0,1012.85565,0,4.312,39,3.66,39,226.1,39,4.558,0,3.794,0,94.5,0,451.53934,0,-68.99635,44.05597,-3.0
